disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
733 ,Other disorders of bone and cartilage,Diseases of the musculoskeletal...,3056,620,38.82,< 0.0001,35.2,42.71
616 ,"Inflammatory disease of cervix,...",Diseases of the genitourinary...,4595,403,13.54,9.60053e-280,12.12,15.1
368.1 ,Subjective visual disturbances,Diseases of the nervous system,1227,90,10.16,8.806411e-56,8.08,12.64
627.2 ,Symptomatic menopausal or female...,Diseases of the genitourinary...,43493,1615,8.33,< 0.0001,7.77,8.92
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,34411,1350,7.85,< 0.0001,7.31,8.42
616.1 ,Vaginitis and vulvovaginitis,Diseases of the genitourinary...,7622,370,7.05,1.55595e-168,6.3,7.88
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,21061,870,6.92,< 0.0001,6.39,7.49
627.9 ,Unspecified menopausal and postmenopausal...,Diseases of the genitourinary...,11545,526,6.9,3.63891e-230,6.26,7.59
629 ,Other disorders of female genital...,Diseases of the genitourinary...,1245,64,6.9,3.82228e-31,5.27,8.91
375.2 ,Epiphora,Diseases of the nervous system,993,50,6.73,< 0.0001,,
621.3 ,Endometrial cystic hyperplasia,Diseases of the genitourinary...,1169,53,6.03,1.479538e-23,4.48,7.96
691 ,Atopic dermatitis and related...,Diseases of the skin and subcutaneous...,1348,60,5.92,4.713873e-26,4.48,7.7
595 ,Cystitis,Diseases of the genitourinary...,9339,380,5.86,3.87361e-148,5.24,6.54
627.1 ,Postmenopausal bleeding,Diseases of the genitourinary...,4480,190,5.82,2.614774e-76,4.99,6.76
571 ,Chronic liver disease and cirrhosis,Diseases of the digestive system,5378,221,5.68,3.38236e-86,4.92,6.53
440 ,Atherosclerosis,Diseases of the circulatory system,2551,101,5.29,1.574509e-38,4.28,6.48
459 ,Other disorders of circulatory...,Diseases of the circulatory system,984,39,5.22,7.865931e-16,3.68,7.21
618.0 ,Prolapse of vaginal walls without...,Diseases of the genitourinary...,1422,56,5.21,6.326797e-22,3.9,6.82
