disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,19,5.39,0.000000030662574,3.09,8.94
536 ,Disorders of function of stomach,Diseases of the digestive system,169,18,5.18,0.00000011571744,2.93,8.69
366 ,Cataract,Diseases of the nervous system,139,14,4.78,0.0000060433902,2.49,8.52
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,463,41,4.65,0.0000000000001845061,3.18,6.69
719.4 ,Pain in joint,Diseases of the musculoskeletal...,141,11,3.56,0.0005894169,1.7,6.71
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,11,3.14,0.0015088046,1.51,5.9
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,636,40,3.13,0.000000013624181,2.13,4.49
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,676,42,3.11,0.0000000078323824,2.14,4.43
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,568,36,3.1,0.000000067961259,2.08,4.52
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,151,10,2.96,0.00352703,1.37,5.72
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",152,10,2.94,0.0036978381,1.36,5.68
428 ,Heart failure,Diseases of the circulatory system,219,14,2.89,0.0008277609,1.52,5.08
332.0 ,Paralysis agitans,Diseases of the nervous system,155,10,2.88,0.004249972,1.33,5.56
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,28,2.88,0.00000493779,1.84,4.37
491 ,Chronic bronchitis,Diseases of the respiratory system,223,14,2.83,0.0009875477,1.49,4.98
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,11,2.79,0.0035216855,1.34,5.23
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,17,2.79,0.0003737159,1.57,4.67
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,73,2.78,0.00000000008890623,2.05,3.75
