disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
266.9 ,Unspecified vitamin B deficiency,"Endocrine, nutritional and metabolic...",1529,536,4.79,9.17329e-151,4.3,5.32
569.0 ,Anal and rectal polyp,Diseases of the digestive system,2156,697,4.24,1.95054e-173,3.87,4.65
560.81 ,Intestinal or peritoneal adhesions...,Diseases of the digestive system,1487,459,3.96,7.88353e-107,3.54,4.42
533.40 ,Chronic or unspecified peptic...,Diseases of the digestive system,7323,2222,3.91,< 0.0001,3.72,4.12
614.6 ,"Pelvic peritoneal adhesions, female...",Diseases of the genitourinary...,2167,590,3.32,1.12167e-110,3.01,3.65
153.9 ,"Malignant neoplasm of colon, unspecified...",Neoplasms,4545,1201,3.2,8.03039e-212,2.99,3.42
455.8 ,Unspecified hemorrhoids with other...,Diseases of the circulatory system,7650,1991,3.15,< 0.0001,2.99,3.32
560.9 ,Unspecified intestinal obstruction,Diseases of the digestive system,3861,1006,3.13,6.28612e-173,2.91,3.37
531.9 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,4784,1195,2.96,6.29855e-189,2.77,3.17
533.3 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,2207,552,2.96,2.532353e-88,2.68,3.26
724.9 ,Other unspecified back disorders,Diseases of the musculoskeletal...,16049,3925,2.94,< 0.0001,2.83,3.05
531.30 ,Acute gastric ulcer without mention...,Diseases of the digestive system,6589,1629,2.93,2.31734e-252,2.77,3.1
211.3 ,Benign neoplasm of colon,Neoplasms,4254,1046,2.9,1.77854e-160,2.7,3.11
358.9 ,"Myoneural disorders, unspecified",Diseases of the nervous system,3422,840,2.89,1.07405e-128,2.67,3.13
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,64074,14548,2.88,< 0.0001,2.83,2.94
569.3 ,Hemorrhage of rectum and anus,Diseases of the digestive system,3025,736,2.85,5.95124e-111,2.62,3.1
533.91 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,2462,594,2.82,3.725245e-88,2.57,3.09
569.89 ,Other specified disorders of intestine,Diseases of the digestive system,1617,390,2.81,2.125364e-58,2.5,3.16
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,26437,6162,2.8,< 0.0001,2.72,2.88
560.1 ,Paralytic ileus,Diseases of the digestive system,2552,607,2.77,2.019055e-87,2.52,3.03
531.00 ,"Acute gastric ulcer with hemorrhage,...",Diseases of the digestive system,2652,629,2.76,3.737591e-90,2.52,3.02
569.9 ,Unspecified disorder of intestine,Diseases of the digestive system,4938,1167,2.75,8.00977e-165,2.58,2.94
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,32925,7493,2.74,< 0.0001,2.67,2.81
719.88 ,"Other specified disorders of joint,...",Diseases of the musculoskeletal...,2565,601,2.71,4.745577e-84,2.47,2.97
530.2 ,Ulcer of esophagus,Diseases of the digestive system,3233,748,2.67,2.52158e-101,2.46,2.9
532.30 ,Acute duodenal ulcer without mention...,Diseases of the digestive system,3822,884,2.67,1.69157e-119,2.48,2.88
306.0 ,Musculoskeletal malfunction arising...,Mental disorders,1808,418,2.66,2.536467e-57,2.38,2.97
530.9 ,Unspecified disorder of esophagus,Diseases of the digestive system,4029,918,2.62,6.81829e-120,2.43,2.82
300.8 ,Other neurotic disorders,Mental disorders,1395,317,2.6,2.919249e-42,2.29,2.95
789.9 ,Other symptoms involving abdomen...,"Comorbidities, signs, and ill-defined...",2535,574,2.59,1.956029e-74,2.36,2.85
300.89 ,Other somatoform disorders,Mental disorders,6801,1529,2.59,2.60944e-193,2.44,2.74
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,99866,20186,2.57,< 0.0001,2.53,2.62
574.5 ,Calculus of bile duct without...,Diseases of the digestive system,1604,360,2.56,2.109166e-46,2.27,2.88
783.2 ,Abnormal loss of weight,"Comorbidities, signs, and ill-defined...",5100,1136,2.55,9.75011e-141,2.38,2.72
300.09 ,Other anxiety states,Mental disorders,11349,2483,2.51,4.80812e-295,2.4,2.63
574.00 ,Calculus of gallbladder with acute...,Diseases of the digestive system,3401,748,2.5,1.683127e-90,2.3,2.71
596.9 ,Unspecified disorder of bladder,Diseases of the genitourinary...,1752,386,2.5,1.050372e-47,2.23,2.8
788.9 ,Other symptoms involving urinary...,"Comorbidities, signs, and ill-defined...",1998,437,2.48,9.121136e-53,2.22,2.76
239.0 ,Neoplasm of unspecified nature...,Neoplasms,3001,656,2.48,2.514423e-78,2.27,2.71
564 ,"Functional digestive disorders,...",Diseases of the digestive system,26716,5697,2.48,< 0.0001,2.41,2.56
577.0 ,Acute pancreatitis,Diseases of the digestive system,2849,621,2.47,8.229836e-74,2.26,2.7
787.7 ,Abnormal feces,"Comorbidities, signs, and ill-defined...",3504,762,2.47,9.764562e-90,2.27,2.67
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,676105,81210,2.44,< 0.0001,2.4,2.49
564.0 ,Constipation,Diseases of the digestive system,78406,15586,2.43,< 0.0001,2.38,2.47
531.40 ,Chronic or unspecified gastric...,Diseases of the digestive system,1619,349,2.43,4.311734e-41,2.15,2.74
574.2 ,Calculus of gallbladder without...,Diseases of the digestive system,6462,1383,2.42,8.45553e-156,2.28,2.58
530.1 ,Esophagitis,Diseases of the digestive system,30590,6376,2.42,< 0.0001,2.35,2.49
155.2 ,"Malignant neoplasm of liver, not...",Neoplasms,1823,391,2.42,2.003093e-45,2.15,2.7
574.20 ,Calculus of gallbladder without...,Diseases of the digestive system,18474,3870,2.4,< 0.0001,2.31,2.48
533.70 ,Chronic peptic ulcer of unspecified...,Diseases of the digestive system,17271,3627,2.4,< 0.0001,2.31,2.49
532.00 ,"Acute duodenal ulcer with hemorrhage,...",Diseases of the digestive system,1855,394,2.39,1.194487e-44,2.13,2.67
533.30 ,Acute peptic ulcer of unspecified...,Diseases of the digestive system,8863,1868,2.39,1.44707e-202,2.26,2.51
576.1 ,Cholangitis,Diseases of the digestive system,2410,508,2.37,4.791771e-56,2.14,2.61
455.2 ,Internal hemorrhoids with other...,Diseases of the circulatory system,4848,1017,2.36,2.52254e-109,2.2,2.53
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",245770,40926,2.35,< 0.0001,2.31,2.38
574.50 ,Calculus of bile duct without...,Diseases of the digestive system,2791,585,2.35,2.559956e-63,2.14,2.58
