disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,30,3.93,0.0000000083430394,2.52,5.98
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",266,49,3.65,0.000000000003235301,2.58,5.07
532.90 ,"Duodenal ulcer, unspecified as...",Diseases of the digestive system,138,26,3.63,0.00000029151781,2.25,5.66
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,391,70,3.63,2.120905e-16,2.72,4.8
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,462,81,3.6,2.450328e-18,2.74,4.68
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,25,3.42,0.0000012231772,2.1,5.36
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,375,63,3.32,0.0000000000001688312,2.45,4.44
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,312,53,3.31,0.00000000001074769,2.38,4.54
724.3 ,Sciatica,Diseases of the musculoskeletal...,254,42,3.16,0.0000000039046655,2.18,4.47
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,716,109,3.15,1.715152e-19,2.48,3.96
922.1 ,Contusion of chest wall,Injury and poisoning,193,32,3.12,0.00000027710531,2.04,4.64
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,26,3.07,0.0000042479168,1.91,4.75
724.2 ,Lumbago,Diseases of the musculoskeletal...,1041,145,2.98,1.425589e-22,2.41,3.66
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,28,2.95,0.0000035995927,1.88,4.5
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",913,127,2.89,1.476095e-19,2.31,3.58
300.00 ,"Anxiety state, unspecified",Mental disorders,280,43,2.89,0.000000036010951,2.01,4.07
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,3599,352,2.88,1.058342e-30,2.38,3.49
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,367,54,2.78,0.0000000026556454,2.01,3.78
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,672,94,2.76,0.0000000000000219566,2.15,3.52
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,235,35,2.75,0.000001310223,1.84,4.01
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,26,2.75,0.0000358938,1.72,4.24
280.9 ,"Iron deficiency anemia, unspecified",Diseases of the blood and blood-forming...,146,22,2.75,0.0000921522,1.65,4.39
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,167,25,2.73,0.0000543842,1.7,4.25
466.0 ,Acute bronchitis,Diseases of the respiratory system,1760,208,2.68,4.171073e-24,2.22,3.22
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,40,2.67,0.00000069498817,1.84,3.8
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,389,55,2.65,0.0000000084050668,1.93,3.59
