disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
366 ,Cataract,Diseases of the nervous system,139,53,24.01,3.823928e-45,16.24,35.17
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,158,29,7.82,0.000000000000004064644,4.93,12.05
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,741,96,6.79,2.906263e-37,5.16,8.9
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,183,27,5.95,0.000000000008764198,3.72,9.2
368.13 ,Visual discomfort,Diseases of the nervous system,134,19,5.52,0.000000023739889,3.15,9.2
402 ,Hypertensive heart disease,Diseases of the circulatory system,347,39,4.5,0.000000000001199553,3.06,6.48
716.9 ,"Arthropathy, unspecified",Diseases of the musculoskeletal...,173,20,4.37,0.0000003218853,2.55,7.13
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,168,19,4.24,0.00000090092188,2.44,7
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,160,17,3.93,0.0000080541457,2.19,6.64
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,23,3.81,0.00000042334486,2.32,6.01
366.9 ,Unspecified cataract,Diseases of the nervous system,135,14,3.79,0.0000671598,1.98,6.72
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,264,26,3.7,0.00000013875005,2.32,5.69
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",187,18,3.52,0.0000172811,2,5.85
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,229,21,3.36,0.0000072829776,2,5.39
401 ,Essential hypertension,Diseases of the circulatory system,416,36,3.29,0.000000014381827,2.22,4.77
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,559,45,3.11,0.0000000017694578,2.18,4.37
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,16,2.98,0.0002790054,1.64,5.07
536 ,Disorders of function of stomach,Diseases of the digestive system,169,14,2.94,0.0007080763,1.55,5.18
491 ,Chronic bronchitis,Diseases of the respiratory system,223,18,2.89,0.0001746362,1.65,4.78
493 ,Asthma,Diseases of the respiratory system,134,11,2.89,0.0027910054,1.39,5.44
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,367,28,2.79,0.0000079071868,1.79,4.21
428 ,Heart failure,Diseases of the circulatory system,219,17,2.76,0.0004179251,1.55,4.62
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,206,16,2.75,0.0006117742,1.52,4.68
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,389,29,2.72,0.0000122889,1.76,4.08
820 ,Fracture of neck of femur,Injury and poisoning,130,10,2.68,0.0067669948,1.24,5.19
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,370,27,2.64,0.000033003,1.68,4.01
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,17,2.61,0.0007322841,1.47,4.37
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,245,18,2.6,0.0005516785,1.49,4.29
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",252,18,2.52,0.0011008005,1.44,4.16
133.0 ,Scabies,Infectious and parasitic diseases,195,14,2.51,0.0027795574,1.33,4.41
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,167,12,2.5,0.0054247153,1.25,4.58
719.4 ,Pain in joint,Diseases of the musculoskeletal...,141,10,2.46,0.0116973321,1.14,4.73
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,214,15,2.45,0.0036351069,1.33,4.22
721.90 ,"Spondylosis of unspecified site,...",Diseases of the musculoskeletal...,158,11,2.41,0.0095687118,1.16,4.52
564 ,"Functional digestive disorders,...",Diseases of the digestive system,340,23,2.4,0.0003400375,1.47,3.76
380.4 ,Impacted cerumen,Diseases of the nervous system,161,11,2.36,0.017093182,1.14,4.42
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,178,12,2.33,0.0124682312,1.17,4.26
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,531,34,2.32,0.0000415948,1.55,3.38
709.9 ,Unspecified disorder of skin and...,Diseases of the skin and subcutaneous...,135,9,2.29,0.0376118631,1.01,4.56
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,167,11,2.27,0.0191892521,1.1,4.24
535.0 ,Acute gastritis,Diseases of the digestive system,185,12,2.24,0.0147268234,1.12,4.08
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",1790,96,2.23,0.0000000047136816,1.71,2.9
462 ,Acute pharyngitis,Diseases of the respiratory system,366,23,2.21,0.0010055928,1.36,3.46
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",188,12,2.2,0.015953683,1.1,4.01
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,303,19,2.19,0.0032558227,1.28,3.56
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,10,2.17,0.0308832895,1.01,4.17
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,459,28,2.17,0.0004542144,1.39,3.26
595.0 ,Acute cystitis,Diseases of the genitourinary...,358,22,2.16,0.0024290418,1.31,3.39
724.2 ,Lumbago,Diseases of the musculoskeletal...,1041,59,2.15,0.0000020959036,1.57,2.9
463 ,Acute tonsillitis,Diseases of the respiratory system,378,23,2.14,0.0018925505,1.31,3.33
466.0 ,Acute bronchitis,Diseases of the respiratory system,1760,92,2.13,0.000000041239794,1.62,2.78
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,312,19,2.12,0.0040730508,1.24,3.44
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,161,10,2.12,0.0331821271,0.99,4.08
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,43,2.09,0.0000566457,1.46,2.93
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,180,11,2.09,0.0266592729,1.01,3.9
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,1113,61,2.07,0.0000041697134,1.52,2.79
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,185,11,2.03,0.0306694814,0.98,3.79
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,151,9,2.03,0.0521179464,0.9,4.02
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,342,20,2.03,0.0057781759,1.2,3.26
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,64,2.02,0.0000079203094,1.49,2.71
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,739,40,1.94,0.0004734295,1.34,2.76
272.4 ,Other and unspecified hyperlipidemia,"Endocrine, nutritional and metabolic...",176,10,1.93,0.0710884548,0.9,3.7
