disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
894 ,Multiple and unspecified open...,Injury and poisoning,2198,263,76.11,< 0.0001,65.64,87.8
882 ,Open wound of hand except finger(s)...,Injury and poisoning,1756,57,15.43,1.160432e-45,11.56,20.23
873 ,Other open wound of head,Injury and poisoning,2706,82,14.67,6.475532e-63,11.54,18.42
881 ,"Open wound of elbow, forearm,...",Injury and poisoning,1326,36,12.62,1.036257e-26,8.75,17.67
416 ,Chronic pulmonary heart disease,Diseases of the circulatory system,2289,58,11.96,1.408963e-40,8.99,15.63
379.8 ,Other specified disorders of eye...,Diseases of the nervous system,2543,64,11.93,1.772576e-44,9.1,15.4
883 ,Open wound of finger(s),Injury and poisoning,1736,44,11.83,4.162001e-31,8.51,16.04
580 ,Acute glomerulonephritis,Diseases of the genitourinary...,1871,47,11.75,5.772854e-33,8.55,15.79
727 ,"Other disorders of synovium tendon,...",Diseases of the musculoskeletal...,3310,70,10.02,1.107075e-43,7.74,12.8
922 ,Contusion of trunk,Injury and poisoning,1887,40,9.81,1.485421e-25,6.95,13.5
686 ,Other local infections of skin...,Diseases of the skin and subcutaneous...,6162,122,9.77,1.459772e-72,8.02,11.81
923 ,Contusion of upper limb,Injury and poisoning,1189,23,8.82,0.0000000000000172982,5.55,13.36
919.8 ,Other and unspecified superficial...,Injury and poisoning,1508,29,8.81,8.087486e-18,5.85,12.77
924 ,Contusion of lower limb and of...,Injury and poisoning,1989,38,8.81,8.460888e-23,6.18,12.2
285.8 ,Other specified anemias,Diseases of the blood and blood-forming...,1106,20,8.22,0.000000000002895629,4.98,12.81
316 ,Psychic factors associated with...,Mental disorders,1558,28,8.21,1.613146e-16,5.42,11.98
910 ,"Superficial injury of face, neck,...",Injury and poisoning,1121,20,8.1,0.000000000003680911,4.91,12.63
709.8 ,Other specified disorders of skin,Diseases of the skin and subcutaneous...,5925,97,7.87,1.480901e-50,6.32,9.71
349 ,Other and unspecified disorders...,Diseases of the nervous system,2339,39,7.67,2.592215e-21,5.41,10.58
216 ,Benign neoplasm of skin,Neoplasms,3558,58,7.6,1.574185e-30,5.72,9.92
919 ,"Superficial injury of other, multiple,...",Injury and poisoning,1562,26,7.58,0.00000000000001119037,4.92,11.21
922.9 ,Contusion of unspecified part...,Injury and poisoning,3651,59,7.54,7.724402e-31,5.69,9.82
682 ,Other cellulitis and abscess,Diseases of the skin and subcutaneous...,5924,93,7.51,5.240126e-47,6,9.31
916 ,"Superficial injury of hip, thigh,...",Injury and poisoning,1615,25,7.04,0.0000000000001764082,4.52,10.48
