disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
434 ,Occlusion of cerebral arteries,Diseases of the circulatory system,109,16,9.73,0.000000000312174,5.1,17.55
402.10 ,Benign hypertensive heart disease...,Diseases of the circulatory system,155,13,4.94,0.0000119837,2.46,9.17
438 ,Late effects of cerebrovascular...,Diseases of the circulatory system,395,28,4.76,0.0000000017693539,2.91,7.59
434.9 ,"Cerebral artery occlusion, unspecified",Diseases of the circulatory system,296,21,4.42,0.00000029616031,2.55,7.37
436 ,"Acute, but ill-defined, cerebrovascular...",Diseases of the circulatory system,241,17,4.22,0.000005194547,2.3,7.33
380.4 ,Impacted cerumen,Diseases of the nervous system,151,9,3.26,0.0033397066,1.41,6.65
780.0 ,Alteration of consciousness,"Comorbidities, signs, and ill-defined...",118,7,3.2,0.0097186343,1.22,7.08
401.1 ,Benign essential hypertension,Diseases of the circulatory system,237,13,3.07,0.000905157,1.55,5.65
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",142,8,3.04,0.0078503658,1.25,6.43
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",125,7,3,0.0131050289,1.15,6.63
491.0 ,Simple chronic bronchitis,Diseases of the respiratory system,112,6,2.84,0.0257235305,0.99,6.63
290 ,Senile and presenile organic psychotic...,Mental disorders,99,5,2.65,0.0501399825,0.82,6.62
707.0 ,Decubitus ulcer,Diseases of the skin and subcutaneous...,188,9,2.57,0.0135923346,1.12,5.21
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,104,5,2.51,0.0596271296,0.78,6.27
595.0 ,Acute cystitis,Diseases of the genitourinary...,149,7,2.48,0.0311330406,0.95,5.46
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,246,11,2.41,0.0162229268,1.15,4.62
536 ,Disorders of function of stomach,Diseases of the digestive system,109,5,2.39,0.0700755399,0.74,5.95
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,157,7,2.34,0.0397098473,0.9,5.15
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,239,10,2.23,0.0289387013,1.02,4.37
437.9 ,Unspecified cerebrovascular disease,Diseases of the circulatory system,192,8,2.19,0.05833027,0.9,4.6
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,438,17,2.15,0.0073424626,1.18,3.7
300.00 ,"Anxiety state, unspecified",Mental disorders,170,7,2.15,0.0852294786,0.83,4.72
427.31 ,Atrial fibrillation,Diseases of the circulatory system,146,6,2.13,0.07569921,0.75,4.94
250 ,Diabetes mellitus,"Endocrine, nutritional and metabolic...",122,5,2.12,0.1016511842,0.66,5.26
250.0 ,Diabetes Mellitus w/m of complication,"Endocrine, nutritional and metabolic...",98,4,2.09,0.1378594149,0.55,5.73
873.40 ,"Open wound of face, unspecified...",Injury and poisoning,101,4,2.03,0.1490577005,0.53,5.54
463 ,Acute tonsillitis,Diseases of the respiratory system,212,8,1.97,0.0770091881,0.81,4.12
733.0 ,Osteoporosis,Diseases of the musculoskeletal...,104,4,1.97,0.1605980988,0.51,5.36
780.6 ,Fever,"Comorbidities, signs, and ill-defined...",487,17,1.9,0.0256343454,1.05,3.27
401 ,Essential hypertension,Diseases of the circulatory system,250,9,1.88,0.0994758979,0.82,3.79
533.9 ,"Peptic ulcer, site unspecified,...",Diseases of the digestive system,110,4,1.85,0.2861953109,0.49,5.05
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,110,4,1.85,0.2861953109,0.49,5.05
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,168,6,1.84,0.1556077995,0.65,4.24
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,113,4,1.8,0.2924167784,0.47,4.9
490 ,"Bronchitis, not specified as acute...",Diseases of the respiratory system,321,11,1.8,0.0958027418,0.86,3.43
564.0 ,Constipation,Diseases of the digestive system,1528,44,1.78,0.0058094984,1.16,2.72
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,176,6,1.75,0.1724493502,0.62,4.03
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,814,25,1.71,0.0282542886,1.03,2.75
599.0 ,"Urinary tract infection, site...",Diseases of the genitourinary...,640,20,1.7,0.0485328136,0.98,2.83
491.20 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,216,7,1.66,0.2094450818,0.64,3.63
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,1178,34,1.66,0.0231213487,1.06,2.58
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,281,9,1.65,0.1841481013,0.72,3.33
402.9 ,Hypertensive heart disease unspecified,Diseases of the circulatory system,155,5,1.64,0.2461195403,0.51,4.05
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,453,14,1.63,0.1120486806,0.84,2.91
518.81 ,Acute respiratory failure,Diseases of the respiratory system,158,5,1.61,0.254696112,0.5,3.97
491.9 ,Unspecified chronic bronchitis,Diseases of the respiratory system,529,16,1.6,0.1002106066,0.87,2.79
564.8 ,Other specified function disorder...,Diseases of the digestive system,128,4,1.58,0.3320928572,0.41,4.28
564.9 ,Unspecified functional disorder...,Diseases of the digestive system,465,14,1.58,0.1192769375,0.82,2.83
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,294,9,1.57,0.1973904466,0.69,3.17
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,228,7,1.57,0.2295461873,0.61,3.42
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,195,6,1.56,0.2917616634,0.55,3.6
564 ,"Functional digestive disorders,...",Diseases of the digestive system,265,8,1.54,0.2563870878,0.64,3.22
366.10 ,"Senile cataract, unspecified",Diseases of the nervous system,343,10,1.5,0.2305475932,0.69,2.92
486 ,"Pneumonia, organism unspecified",Diseases of the respiratory system,682,19,1.47,0.1418969167,0.84,2.48
428 ,Heart failure,Diseases of the circulatory system,137,4,1.47,0.3612465784,0.39,3.98
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,425,12,1.46,0.2096034507,0.72,2.71
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,174,5,1.45,0.4036896062,0.45,3.57
578.9 ,Hemorrhage of gastrointestinal...,Diseases of the digestive system,246,7,1.44,0.3480242008,0.56,3.14
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,627,17,1.42,0.2222851645,0.78,2.43
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,215,6,1.41,0.4507860931,0.5,3.24
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,4,1.41,0.5358339872,0.37,3.82
848.9 ,Unspecified site of sprain and...,Injury and poisoning,142,4,1.41,0.5358339872,0.37,3.82
535.50 ,"Unspecified gastritis and gastroduodenitis,...",Diseases of the digestive system,330,9,1.39,0.3144210823,0.61,2.79
274.0 ,"Gouty arthropathy, unspecified","Endocrine, nutritional and metabolic...",255,7,1.39,0.3616687961,0.54,3.02
332.0 ,Paralysis agitans,Diseases of the nervous system,108,3,1.39,0.4834147227,0.28,4.3
600 ,Hyperplasia of prostate,Diseases of the genitourinary...,1264,32,1.37,0.1624875718,0.87,2.14
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,728,19,1.36,0.2522784735,0.77,2.29
462 ,Acute pharyngitis,Diseases of the respiratory system,262,7,1.35,0.4940789001,0.52,2.93
491 ,Chronic bronchitis,Diseases of the respiratory system,223,6,1.35,0.4604370415,0.48,3.11
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",148,4,1.35,0.5449542488,0.36,3.66
038.9 ,Unspecified septicemia,Infectious and parasitic diseases,186,5,1.35,0.4292109528,0.42,3.32
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,823,21,1.33,0.2760880527,0.78,2.2
414.0 ,Coronary atherosclerosis,Diseases of the circulatory system,310,8,1.3,0.40951312,0.54,2.71
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,194,5,1.29,0.5972445519,0.4,3.17
585 ,Chronic renal failure,Diseases of the genitourinary...,276,7,1.27,0.5072553307,0.49,2.77
682.9 ,Cellulitis and abscess of unspecified...,Diseases of the skin and subcutaneous...,276,7,1.27,0.5072553307,0.49,2.77
372.1 ,Chronic conjunctivitis,Diseases of the nervous system,157,4,1.27,0.561462703,0.33,3.43
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",693,17,1.26,0.3831815512,0.69,2.16
372.30 ,"Conjunctivitis, unspecified",Diseases of the nervous system,319,8,1.26,0.5344547522,0.52,2.62
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,159,4,1.25,0.5655247746,0.33,3.38
724.2 ,Lumbago,Diseases of the musculoskeletal...,450,11,1.23,0.4828495935,0.59,2.34
414.9 ,"Chronic ischemic heart disease,...",Diseases of the circulatory system,493,12,1.23,0.4990358314,0.61,2.28
582.9 ,Chronic glomerulonephritis with...,Diseases of the genitourinary...,123,3,1.21,0.7393778886,0.24,3.73
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,123,3,1.21,0.7393778886,0.24,3.73
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,247,6,1.21,0.6396085685,0.43,2.78
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,123,3,1.21,0.7393778886,0.24,3.73
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,500,12,1.21,0.5036160705,0.6,2.25
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,330,8,1.21,0.5444470555,0.5,2.53
428.9 ,"Heart failure, unspecified",Diseases of the circulatory system,248,6,1.21,0.6404471864,0.43,2.77
788.2 ,Retention of urine,"Comorbidities, signs, and ill-defined...",291,7,1.2,0.6650213891,0.47,2.61
487.1 ,Influenza with other respiratory...,Diseases of the respiratory system,293,7,1.19,0.6661317368,0.46,2.59
496 ,"Chronic airway obstruction, not...",Diseases of the respiratory system,944,22,1.19,0.44242101,0.7,1.95
402 ,Hypertensive heart disease,Diseases of the circulatory system,210,5,1.18,0.6172162503,0.37,2.91
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",385,9,1.17,0.5752767301,0.51,2.35
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,2019,44,1.13,0.6039198139,0.74,1.73
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,221,5,1.12,0.8046406495,0.35,2.75
110.4 ,Dermatophytosis of foot,Infectious and parasitic diseases,180,4,1.1,0.7854149738,0.29,2.96
466.0 ,Acute bronchitis,Diseases of the respiratory system,1078,23,1.07,0.8063055656,0.63,1.73
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,236,5,1.04,0.8134181869,0.33,2.56
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",956,20,1.04,0.8980412618,0.6,1.72
787.3 ,"Flatulence, eructation, and gas...","Comorbidities, signs, and ill-defined...",190,4,1.04,0.7946690909,0.27,2.79
784.0 ,Headache,"Comorbidities, signs, and ill-defined...",420,8,0.93,1,0.39,1.93
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",159,3,0.92,1,0.19,2.83
492.8 ,Other emphysema,Diseases of the respiratory system,108,2,0.91,1,0.11,3.45
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",109,2,0.9,1,0.11,3.42
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,330,6,0.88,1,0.31,2.02
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",332,6,0.88,1,0.31,2.01
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,114,2,0.86,1,0.1,3.26
535.00 ,"Acute gastritis, without mention...",Diseases of the digestive system,342,6,0.85,0.8437390741,0.3,1.95
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",290,5,0.84,1,0.26,2.05
733.00 ,"Osteoporosis, unspecified",Diseases of the musculoskeletal...,238,4,0.82,1,0.22,2.19
464.10 ,Acute tracheitis without mention...,Diseases of the respiratory system,239,4,0.81,1,0.21,2.18
692 ,Contact dermatitis and other eczema,Diseases of the skin and subcutaneous...,122,2,0.8,1,0.09,3.03
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,422,7,0.8,0.7179157434,0.31,1.73
250.00 ,Diabetes mellitus without mention...,"Endocrine, nutritional and metabolic...",301,5,0.8,0.8327202115,0.25,1.97
428.0 ,"Congestive heart failure, unspecified",Diseases of the circulatory system,432,7,0.78,0.7193866803,0.3,1.68
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,127,2,0.77,1,0.09,2.9
414 ,Other forms of chronic ischemic...,Diseases of the circulatory system,126,2,0.77,1,0.09,2.93
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,128,2,0.76,1,0.09,2.88
290.0 ,"Senile dementia, uncomplicated",Mental disorders,315,5,0.76,0.6830465381,0.24,1.87
715.36 ,"Osteoarthrosis, localized, not...",Diseases of the musculoskeletal...,129,2,0.75,1,0.09,2.85
274.9 ,"Gout, unspecified","Endocrine, nutritional and metabolic...",260,4,0.74,0.8196370498,0.2,1.99
599.7 ,Hematuria,Diseases of the genitourinary...,205,3,0.71,0.7992555287,0.14,2.16
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,139,2,0.7,1,0.08,2.64
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,142,2,0.68,1,0.08,2.58
531.90 ,"Gastric ulcer, unspecified as...",Diseases of the digestive system,145,2,0.67,1,0.08,2.52
571.40 ,"Chronic hepatitis, unspecified",Diseases of the digestive system,146,2,0.66,0.7700836296,0.08,2.5
873.0 ,"Open wound of scalp, without mention...",Injury and poisoning,159,2,0.61,0.7723290592,0.07,2.29
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,162,2,0.59,0.7735523853,0.07,2.24
891.0 ,"Open wound of knee, leg [except...",Injury and poisoning,166,2,0.58,0.7755500797,0.07,2.18
285.9 ,"Anemia, unspecified",Diseases of the blood and blood-forming...,253,3,0.56,0.4889743964,0.11,1.72
782.3 ,Edema,"Comorbidities, signs, and ill-defined...",434,5,0.54,0.2117827225,0.17,1.31
894.0 ,Multiple and unspecified open...,Injury and poisoning,189,2,0.5,0.5926871132,0.06,1.9
716.90 ,"Arthropathy, unspecified, site...",Diseases of the musculoskeletal...,195,2,0.49,0.4384961538,0.06,1.84
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,99,0,0.47,0.269542313,,1.82
788.1 ,Dysuria,"Comorbidities, signs, and ill-defined...",103,1,0.47,0.7244359523,0.01,2.72
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,105,1,0.46,0.7251227255,0.01,2.67
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,107,1,0.45,0.7260135176,0.01,2.62
494 ,Bronchiectasis,Diseases of the respiratory system,106,0,0.44,0.2789611762,,1.7
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",105,0,0.44,0.277353956,,1.72
884.0 ,Multiple and unspecified open...,Injury and poisoning,108,1,0.44,0.7265324692,0.01,2.59
133.0 ,Scabies,Infectious and parasitic diseases,106,0,0.44,0.2789611762,,1.7
427 ,Cardiac dysrhythmias,Diseases of the circulatory system,111,1,0.43,0.7283695239,0.01,2.52
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,115,1,0.42,0.7314298089,0.01,2.42
185 ,Malignant neoplasm of prostate,Neoplasms,116,0,0.4,0.1758236003,,1.55
493 ,Asthma,Diseases of the respiratory system,122,1,0.39,0.519817014,0.01,2.28
715 ,Osteoarthrosis and allied disorders,Diseases of the musculoskeletal...,122,1,0.39,0.519817014,0.01,2.28
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",127,1,0.38,0.5214345622,0.01,2.18
724.3 ,Sciatica,Diseases of the musculoskeletal...,134,1,0.36,0.5265065381,0.01,2.06
464.0 ,Acute laryngitis,Diseases of the respiratory system,168,1,0.28,0.2632306691,0.01,1.63
