disease_2,disease_name,category,count,co_occurrence,odds_ratio,p_value,95_ci_lower,95_ci_upper
780.4 ,Dizziness and giddiness,"Comorbidities, signs, and ill-defined...",1790,487,5.54,8.17382e-118,4.79,6.41
719.4 ,Pain in joint,Diseases of the musculoskeletal...,141,50,4.79,0.000000000000002742602,3.3,6.89
785.1 ,Palpitations,"Comorbidities, signs, and ill-defined...",252,86,4.67,3.085769e-24,3.52,6.16
786.50 ,"Chest pain, unspecified","Comorbidities, signs, and ill-defined...",266,89,4.54,2.302504e-24,3.44,5.95
386.00 ,"Minihre's disease, unspecified",Diseases of the nervous system,191,64,4.45,8.371619e-18,3.21,6.11
786.2 ,Cough,"Comorbidities, signs, and ill-defined...",483,149,4.25,3.581955e-36,3.43,5.25
464.0 ,Acute laryngitis,Diseases of the respiratory system,303,89,3.74,5.318305e-20,2.85,4.86
724.2 ,Lumbago,Diseases of the musculoskeletal...,1041,269,3.7,1.021213e-50,3.14,4.36
724.5 ,"Backache, unspecified",Diseases of the musculoskeletal...,716,194,3.67,1.724455e-38,3.04,4.41
787.3 ,"Flatulence, eructation, and gas...","Comorbidities, signs, and ill-defined...",349,100,3.64,1.642769e-21,2.82,4.66
729.2 ,"Neuralgia, neuritis, and radiculitis,...",Diseases of the musculoskeletal...,391,111,3.63,1.801048e-23,2.85,4.59
787.0 ,Nausea and vomiting,"Comorbidities, signs, and ill-defined...",375,104,3.49,3.664887e-21,2.72,4.44
719.40 ,"Pain in joint, site unspecified",Diseases of the musculoskeletal...,367,101,3.44,2.687162e-20,2.68,4.39
535 ,Gastritis and duodenitis,Diseases of the digestive system,158,44,3.33,0.0000000012201955,2.28,4.8
535.50 ,"Unspecified gastritis and gastroduodenitis,...",Diseases of the digestive system,694,178,3.33,1.027655e-31,2.75,4.03
462 ,Acute pharyngitis,Diseases of the respiratory system,366,97,3.25,3.202182e-18,2.52,4.16
386.9 ,Unspecified vertiginous syndromes...,Diseases of the nervous system,184,50,3.24,0.0000000002307786,2.27,4.55
535.00 ,"Acute gastritis, without mention...",Diseases of the digestive system,667,168,3.22,7.952044e-29,2.64,3.9
465.9 ,Acute upper respiratory infections...,Diseases of the respiratory system,3599,615,3.21,3.940723e-59,2.76,3.72
780.52 ,"Insomnia, unspecified","Comorbidities, signs, and ill-defined...",724,178,3.14,3.254978e-29,2.59,3.79
780.50 ,"Sleep disturbance, unspecified","Comorbidities, signs, and ill-defined...",224,59,3.12,0.00000000002837533,2.26,4.26
300.00 ,"Anxiety state, unspecified",Mental disorders,280,73,3.11,0.0000000000001498806,2.33,4.12
729.4 ,"Fasciitis, unspecified",Diseases of the musculoskeletal...,229,60,3.1,0.00000000002219451,2.25,4.22
465.0 ,Acute laryngopharyngitis,Diseases of the respiratory system,349,87,2.96,0.00000000000001260297,2.27,3.83
724.3 ,Sciatica,Diseases of the musculoskeletal...,254,64,2.95,0.00000000003099272,2.16,3.97
715.96 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,150,38,2.91,0.00000029094385,1.95,4.27
729.1 ,"Myalgia and myositis, unspecified",Diseases of the musculoskeletal...,531,127,2.89,1.476095e-19,2.31,3.58
780.7 ,Malaise and fatigue,"Comorbidities, signs, and ill-defined...",553,131,2.86,9.340463e-20,2.3,3.53
789.0 ,Abdominal pain,"Comorbidities, signs, and ill-defined...",1368,292,2.86,2.347309e-37,2.44,3.34
727.00 ,"Synovitis and tenosynovitis, unspecified",Diseases of the musculoskeletal...,312,76,2.84,0.000000000002066797,2.14,3.73
349.9 ,Unspecified disorders of nervous...,Diseases of the nervous system,138,34,2.8,0.0000022987643,1.83,4.18
437.0 ,Cerebral atherosclerosis,Diseases of the circulatory system,160,39,2.77,0.00000075743753,1.86,4.03
487.1 ,Influenza with other respiratory...,Diseases of the respiratory system,580,134,2.77,3.658073e-19,2.23,3.41
372.00 ,"Acute conjunctivitis, unspecified",Diseases of the nervous system,389,92,2.76,0.00000000000005553682,2.14,3.54
477.9 ,"Allergic rhinitis, cause unspecified",Diseases of the respiratory system,208,50,2.74,0.000000022288787,1.93,3.81
466.0 ,Acute bronchitis,Diseases of the respiratory system,1760,348,2.71,4.476103e-38,2.33,3.14
461.9 ,"Acute sinusitis, unspecified",Diseases of the respiratory system,151,36,2.68,0.0000031258119,1.78,3.95
691.8 ,Other atopic dermatitis and related...,Diseases of the skin and subcutaneous...,143,34,2.67,0.0000065444051,1.75,3.98
698.2 ,Prurigo,Diseases of the skin and subcutaneous...,235,55,2.65,0.000000012183155,1.91,3.63
709.9 ,Unspecified disorder of skin and...,Diseases of the skin and subcutaneous...,135,32,2.65,0.0000137519,1.71,4
558.9 ,Other and unspecified noninfectious...,Diseases of the digestive system,1234,254,2.61,5.11139e-29,2.22,3.07
848.9 ,Unspecified site of sprain and...,Injury and poisoning,360,82,2.61,0.00000000001205291,1.99,3.38
401.1 ,Benign essential hypertension,Diseases of the circulatory system,422,95,2.59,0.0000000000005797951,2.02,3.3
372.30 ,"Conjunctivitis, unspecified",Diseases of the nervous system,534,118,2.57,0.000000000000002405717,2.05,3.2
401.9 ,Unspecified essential hypertension,Diseases of the circulatory system,2327,417,2.51,1.632338e-36,2.18,2.9
698.9 ,Unspecified pruritic disorder,Diseases of the skin and subcutaneous...,254,57,2.51,0.000000039761529,1.82,3.42
280.9 ,"Iron deficiency anemia, unspecified",Diseases of the blood and blood-forming...,146,33,2.49,0.0000316445,1.63,3.73
368.13 ,Visual discomfort,Diseases of the nervous system,134,30,2.46,0.000095088,1.57,3.74
460 ,Acute nasopharyngitis [common...,Diseases of the respiratory system,1113,223,2.44,2.451688e-23,2.06,2.89
464.10 ,Acute tracheitis without mention...,Diseases of the respiratory system,441,95,2.44,0.00000000001141393,1.9,3.11
715.16 ,"Osteoarthrosis, localized, primary,...",Diseases of the musculoskeletal...,185,41,2.44,0.0000051651596,1.67,3.5
721.3 ,Lumbosacral spondylosis without...,Diseases of the musculoskeletal...,462,99,2.43,0.000000000003904567,1.9,3.08
686.8 ,Other specified local infections...,Diseases of the skin and subcutaneous...,214,47,2.42,0.0000014750183,1.7,3.39
463 ,Acute tonsillitis,Diseases of the respiratory system,378,81,2.4,0.0000000004299417,1.83,3.11
686.9 ,Unspecified local infection of...,Diseases of the skin and subcutaneous...,483,102,2.39,0.000000000005980508,1.88,3.02
465 ,Acute upper respiratory infections...,Diseases of the respiratory system,342,72,2.33,0.000000010212237,1.75,3.06
533.90 ,"Peptic ulcer of unspecified site,...",Diseases of the digestive system,676,137,2.32,0.0000000000000198265,1.88,2.84
466.1 ,Acute bronchiolitis,Diseases of the respiratory system,213,45,2.3,0.0000079531804,1.6,3.24
564.0 ,Constipation,Diseases of the digestive system,2159,376,2.29,8.280637e-29,1.98,2.65
300.9 ,Unspecified nonpsychotic mental...,Mental disorders,230,48,2.27,0.000004075981,1.6,3.16
372.11 ,Simple chronic conjunctivitis,Diseases of the nervous system,158,33,2.25,0.000133418,1.47,3.35
536.8 ,Dyspepsia and other specified...,Diseases of the digestive system,751,148,2.25,0.00000000000001864975,1.84,2.74
455.6 ,Unspecified hemorrhoids without...,Diseases of the circulatory system,139,29,2.24,0.0004178579,1.42,3.42
535.0 ,Acute gastritis,Diseases of the digestive system,185,38,2.21,0.0000599772,1.49,3.2
708.9 ,"Urticaria, unspecified",Diseases of the skin and subcutaneous...,303,61,2.18,0.00000093102376,1.61,2.93
466 ,Acute bvronchitis and bronchiolitis,Diseases of the respiratory system,193,39,2.16,0.0000791399,1.47,3.11
922.1 ,Contusion of chest wall,Injury and poisoning,193,39,2.16,0.0000791399,1.47,3.11
465.8 ,Acute upper respiratory infections...,Diseases of the respiratory system,341,67,2.12,0.00000060944954,1.58,2.81
374.05 ,Trichiasis of eyelid without entropion,Diseases of the nervous system,183,36,2.09,0.0002478161,1.4,3.04
493.20 ,"Chronic obstructive asthma, unspecified",Diseases of the respiratory system,142,28,2.08,0.0013766175,1.32,3.19
366 ,Cataract,Diseases of the nervous system,139,27,2.04,0.0020243407,1.28,3.15
715.9 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,181,35,2.04,0.000553447,1.36,2.99
009.0 ,"Infectious colitis, enteritis,...",Infectious and parasitic diseases,186,36,2.04,0.0004178017,1.37,2.98
402.90 ,Unspecified hypertensive heart...,Diseases of the circulatory system,930,168,2.03,0.0000000000008173225,1.68,2.44
595.9 ,"Cystitis, unspecified",Diseases of the genitourinary...,277,53,2.03,0.0000259861,1.47,2.78
380.4 ,Impacted cerumen,Diseases of the nervous system,161,31,2.02,0.0011085244,1.31,3.04
733.01 ,Senile osteoporosis,Diseases of the musculoskeletal...,316,60,2.02,0.0000069986846,1.49,2.72
854.00 ,Intracranial injury of other and...,Injury and poisoning,131,25,2,0.003888278,1.23,3.13
427.9 ,"Cardiac dysrhythmia, unspecified",Diseases of the circulatory system,568,104,1.98,0.000000020097776,1.57,2.49
786.09 ,Other respiratory abnormalities,"Comorbidities, signs, and ill-defined...",180,34,1.98,0.0008780962,1.31,2.91
493.90 ,"Asthma, unspecified type, unspecified",Diseases of the respiratory system,431,79,1.96,0.000001230602,1.5,2.53
491.21 ,Obstructive chronic bronchitis...,Diseases of the respiratory system,144,27,1.95,0.0038060045,1.23,3.01
536.9 ,Unspecified functional disorder...,Diseases of the digestive system,1445,244,1.95,0.000000000000002607697,1.66,2.29
564.1 ,Irritable bowel syndrome,Diseases of the digestive system,336,62,1.95,0.0000130615,1.44,2.61
780.5 ,Sleep disturbance,"Comorbidities, signs, and ill-defined...",226,42,1.95,0.0002896834,1.35,2.76
429.9 ,"Heart disease, unspecified",Diseases of the circulatory system,206,38,1.93,0.0008129757,1.31,2.77
372.10 ,"Chronic conjunctivitis, unspecified",Diseases of the nervous system,741,131,1.92,0.0000000017672746,1.56,2.36
715.90 ,"Osteoarthrosis, unspecified whether...",Diseases of the musculoskeletal...,672,119,1.92,0.000000011426735,1.54,2.37
692.9 ,"Contact dermatitis and other eczema,...",Diseases of the skin and subcutaneous...,1201,204,1.91,0.0000000000008053855,1.6,2.27
873.40 ,"Open wound of face, unspecified...",Injury and poisoning,191,35,1.91,0.0012740321,1.27,2.79
571.40 ,"Chronic hepatitis, unspecified",Diseases of the digestive system,158,29,1.9,0.003816346,1.22,2.89
533 ,"Peptic ulcer, site unspecified",Diseases of the digestive system,192,35,1.89,0.0013486929,1.27,2.77
413.9 ,Other and unspecified angina pectoris,Diseases of the circulatory system,275,49,1.86,0.0003134687,1.32,2.56
780.2 ,Syncope and collapse,"Comorbidities, signs, and ill-defined...",174,31,1.84,0.00405497,1.2,2.74
290.9 ,Unspecified senile psychotic condition,Mental disorders,169,30,1.83,0.0052376144,1.18,2.75
